smiles,D
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-7.046
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.886
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)NCCCOc3ccccc3C(=O)N2)cc1,-8.0
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)O)C(=O)N3CCCC3COc3ccccc3C(=O)N2)cc1,-6.699
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)O)C(=O)NC(Cc3ccccc3)COc3ccccc3C(=O)N2)cc1,-7.523
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)O)C(=O)NCCCOc3ccccc3C(=O)N2)cc1,-7.222
COc1ccc(OCCNC(=O)C2CC(=O)NC(C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)cc1,-6.678
COc1ccc(OCCNC(=O)C2CC(=O)NC(C)C(=O)N3CCCC3COc3ccccc3C(=O)N2)cc1,-6.824
COc1ccc(OCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.77
COc1ccc(OCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)NCCCOc3ccccc3C(=O)N2)cc1,-7.699
COc1ccc(OCCNC(=O)C2CC(=O)NC(Cc3ccc(O)cc3)C(=O)NCCOc3ccccc3C(=O)N2)cc1,-7.155
COc1ccc(OCCNC(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.328
COc1ccc(OCCNC(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N3CCCC3COc3ccccc3C(=O)N2)cc1,-6.42
COc1ccc(OCCNC(=O)C2CC(=O)NC(CO)C(=O)NCCOc3ccccc3C(=O)N2)cc1,-7.0
COc1ccc(OCCNC(=O)C2CCC(=O)NC(C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)cc1,-7.699
COc1ccc(OCCNC(=O)C2CCC(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)COc3ccccc3C(=O)N2)cc1,-8.0
COc1ccc(OCCNC(=O)C2CCC(=O)NC3(CC3)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)cc1,-6.959
COc1ccc2[nH]c3c(c2c1)CN(C(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2)CC3,-5.836
COc1ccc2c(c1)OC(C)(C)CC2NC(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-5.033
COc1cccc(C(=O)N2CCC(N3CCCC(C)(C)COc4ccccc4Oc4ncccc4C3)CC2)n1,-5.914
COc1cccc(C(=O)N2CCC3(CC2)CC(O)C(O)Cc2ccccc2OCC(=O)N(C)C3)n1,-6.77
COc1cccc(C(=O)N2CCC3(CCCCc4ccccc4OCCN(C)C3)CC2)n1,-5.623
COc1cccc(C(=O)N2CCCC3(CCCCCOc4ccccc4C(=O)NC3)C2)c1,-5.358
COc1cccc(C(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)n1,-6.658
COc1cccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)c1,-5.068
COc1cccc(C(=O)N2CCCCN(C)C(=O)c3ccccc3OC3CCCCC32)c1,-5.362
COc1cccc(C(=O)N2CCCCN(C)C(=O)c3ccccc3OCC2Cc2ccccc2)c1,-5.005
COc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)c1,-6.108
COc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(CC(C)C)NC(=O)C2)c1,-5.854
COc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(CC(C)C)NC(=O)C2)c1,-5.833
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)c2ccccc2OC)c1,-6.638
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CN(C)Cc2ccncc2)c1,-6.456
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CN2CCC(c3ccncc3)CC2)c1,-6.367
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CN2CCC(c3cnccn3)CC2)c1,-7.301
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CN2CCc3ccccc32)c1,-5.876
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CNc2cnn(C)c2C)c1,-6.553
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CNCc2cccnc2)c1,-6.62
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CNCc2nc(C)cc(C)n2)c1,-6.328
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CNCCc2csc(-c3ccccc3)n2)c1,-6.721
COc1cccc(C2C(C(C)C)CN(C(C)=O)CC(OC)C(O)C(O)COCCCCN2C(=O)CNCCOc2ccccc2C)c1,-6.081
COc1cccc(CC(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)c1,-5.292
COc1cccc(CC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)c1,-6.027
COc1cccc(CC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(CC(C)C)NC(=O)C2)c1,-5.642
COc1cccc(CC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(CC(C)C)NC(=O)C2)c1,-5.457
COc1cccc(CCCNC(=O)C2CC(=O)N3CCCC3C(=O)NC(CC(C)C)COc3ccccc3C(=O)N2)c1,-6.745
COc1cccc(CCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.553
COc1cccc(CCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.42
COc1cccc(CCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)NCCCOc3ccccc3C(=O)N2)c1,-7.097
COc1cccc(CCCNC(=O)C2CC(=O)NC(C(C)O)C(=O)N3CCCC3COc3ccccc3C(=O)N2)c1,-6.959
COc1cccc(CCCNC(=O)C2CC(=O)NC(C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)c1,-6.387
COc1cccc(CCCNC(=O)C2CC(=O)NC(C)C(=O)NC(CC(C)C)COc3ccccc3C(=O)N2)c1,-6.469
COc1cccc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.292
COc1cccc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-5.893
COc1cccc(CCCNC(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N3CCCC3COc3ccccc3C(=O)N2)c1,-5.876
COc1cccc(CCCNC(=O)C2CCC(=O)NC(C(C)C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)c1,-6.62
COc1cccc(CCCNC(=O)C2CCC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.509
COc1cccc(CCNC(=O)CN2CCCC(C)(C)COc3ccccc3Oc3ncccc3C2)c1,-6.721
COc1cccc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)c1,-5.812
COc1cccc(CN=C2NCCOCCOc3ccccc3Oc3ncccc32)c1,-6.481
COc1cccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)c1,-5.042
COc1cccc(CN2CCN(C(=O)C3CC(=O)NC(CC(C)C)C(=O)NCCOc4ccccc4C(=O)N3)CC2)c1,-7.046
COc1cccc(CN2CCN(CC(=O)N3CCCCOCC(O)C(O)C(OC)CN(C(C)=O)CC(C(C)C)C3c3cccc(OC)c3)CC2)c1,-6.31
COc1cccc(CNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C)CCCCCO3)c1,-5.321
COc1cccc(CNC(=O)CN2CCCC(C)(C)COc3ccccc3Oc3ncccc3C2)c1,-6.119
COc1cccc(F)c1-c1ccc2c(c1)CNCCCCCCCN2C(=O)C(C)C,-5.588
COc1cccc(F)c1-c1ccc2c(c1)CNCCCCCCCN2C(=O)COc1ccccc1,-5.788
COc1cccc(N=C2CCc3csc(n3)-c3cccnc3Oc3ccccc3OCCCCCN2)c1,-5.6
COc1cccc(NC(=O)c2ccc3c(c2)Cc2cccc(c2)C(=O)NCCOCCO3)c1,-6.268
COc1cccc(NC(=O)c2ccc3c(c2)CN(C(C)C)CCCCCCCN3C(C)=O)c1,-5.6
COc1cccc(NC(=O)c2ccc3c(c2)CN(CC(C)C)CCCCCCCN3C(C)=O)c1,-6.076
COc1cccc(NC(=O)CN2CCCCCCOc3ccccc3Oc3ncccc3C2)c1,-5.917
COc1cccc(NC2=NCCCCCOc3ccccc3Oc3ncccc32)c1,-5.258
COc1cccc(OCC(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)c1,-6.796
COc1cccc(OCC(=O)N2CCCCC3(CCN(Cc4ccccn4)CC3)C(=O)OCC(O)C(O)CC2)c1,-7.301
COc1cccc(OCC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)c1,-6.699
COc1cccc(OCC(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)c1,-6.886
COc1cccc(OCC(=O)N2CCCCC3(CO)CCN(CC3)Cc3ccccc3OCC2)c1,-6.678
COc1cccc(S(=O)(=O)N2CCCCN(C)C(=O)c3ccccc3OC3CCCCC32)c1,-5.237
COc1ccccc1C(=O)N1CCC2(CC1)CC(O)C(O)Cc1ccccc1OCC(=O)N(C)C2,-7.222
COc1ccccc1C(=O)N1CCC2(CCCCCOc3ccc(Cl)cc3C(=O)NC2)CC1,-5.635
COc1ccccc1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCC1,-5.399
COc1ccccc1C(=O)N1CCCCN(C)C(=O)c2ccccc2OC2CCCCC21,-5.199
COc1ccccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(C(C)C)NC(=O)C1,-6.244
COc1ccccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(CC(C)C)NC(=O)C1,-5.672
COc1ccccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(CC(C)C)NC(=O)C1,-5.66
COc1ccccc1C(=O)N1CCCCOCC(O)C(O)C(OC)CN(C(C)=O)CCC1,-6.796
COc1ccccc1CC(=O)N1CCC2(CCCCCOc3ccc(Cl)cc3C(=O)NC2)CC1,-5.676
COc1ccccc1CC(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCC1,-4.834
COc1ccccc1CC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(C(C)C)NC(=O)C1,-5.541
COc1ccccc1CC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(CC(C)C)NC(=O)C1,-5.463
COc1ccccc1CC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(CC(C)C)NC(=O)C1,-5.38
COc1ccccc1CCC(=O)N1CCCCC2(CO)CCN(CC2)C(=O)c2ccccc2OCC1,-5.842
COc1ccccc1CN1CCC2(CCCCOCC(C)NC(=O)C(CC(C)C)NC2=O)CC1,-5.35
COc1ccccc1CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2,-5.46
COc1ccccc1CNC(=O)CN1CCC2(C/C=C/CNC(=O)c3ccccc3OCC(C(C)C)NC2=O)CC1,-6.699
COc1ccccc1CNC(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-6.187
COc1ccccc1CNC(=O)CN1CCCCCCOc2ccccc2Oc2ncccc2C1,-5.483
COc1ccccc1N1CCN(C(=O)CN2CCOC3(C/C=C/Cc4ccccc4OCCNC3=O)C2)CC1,-5.19
COc1ccccc1OCC(=O)N1CCCCC2(CCN(C)CC2)C(=O)OCC(O)C(O)CC1,-6.194
COc1ccccc1OCC(=O)N1CCCCC2(CCN(Cc3ccccn3)CC2)C(=O)OCC(O)C(O)CC1,-6.585
COc1ccccc1OCCN(C)C(=O)C1CC(=O)NC(Cc2ccccc2)C(=O)N(C)CCOc2ccccc2C(=O)N1,-6.201
COc1ccccc1OCCN(C)C(=O)C1CCC(=O)NC(CC(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-6.959
COc1ccccc1OCCN(C)C(=O)C1CCC(=O)NC(CC(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-6.854
COc1ccccc1OCCN(C)C(=O)C1CCC(=O)NC(Cc2ccc(O)cc2)C(=O)N(C)CCOc2ccccc2C(=O)N1,-7.097
COC1CCN(CC(=O)N2CCCCOCC(O)C(O)C(OC)CN(C(=O)c3ccccc3F)CC2CC(C)C)CC1,-6.495
COc1ccnc(C(=O)N2CCC3(CC2)CC(O)C(O)Cc2ccccc2OCC(=O)N(C)C3)c1,-7.222
COc1ccnc(C(=O)N2CCC3(CCCCc4ccccc4OCCN(C)C3)CC2)c1,-5.05
COc1ccnc(C(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)c1,-7.222
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccc(Cl)cc2Cl)CCCCOCC(O)C1O,-5.917
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccc(F)cc2Cl)CCCCOCC(O)C1O,-5.403
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccc3c(c2)OCO3)CCCCOCC(O)C1O,-6.022
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2cccc(Br)c2)CCCCOCC(O)C1O,-5.564
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2cccc(C(F)(F)F)c2)CCCCOCC(O)C1O,-5.441
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2cccc(C)c2)CCCCOCC(O)C1O,-5.425
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2cccc(F)c2)CCCCOCC(O)C1O,-5.526
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2)CCCCOCC(O)C1O,-5.592
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2F)CCCCOCC(O)C1O,-5.53
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2cccs2)CCCCOCC(O)C1O,-5.788
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)CN(C)C2CCOCC2)CCCCOCC(O)C1O,-6.237
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)CN(C)CCc2ccccn2)CCCCOCC(O)C1O,-6.553
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)CN2CC(O)C2)CCCCOCC(O)C1O,-6.886
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)CN2CCN(C(C)C)CC2)CCCCOCC(O)C1O,-6.509
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccc(Cl)cc2Cl)CCCCOCC(O)C1O,-5.465
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccc(Cl)cc2Cl)CCCCOCC(O)C1O,-5.369
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccc(F)cc2Cl)CCCCOCC(O)C1O,-5.845
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccc(F)cc2Cl)CCCCOCC(O)C1O,-5.499
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccc3c(c2)OCO3)CCCCOCC(O)C1O,-6.886
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccc3c(c2)OCO3)CCCCOCC(O)C1O,-6.357
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(Br)c2)CCCCOCC(O)C1O,-5.777
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(Br)c2)CCCCOCC(O)C1O,-5.402
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(C(F)(F)F)c2)CCCCOCC(O)C1O,-5.664
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(C(F)(F)F)c2)CCCCOCC(O)C1O,-5.381
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(C)c2)CCCCOCC(O)C1O,-6.046
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(C)c2)CCCCOCC(O)C1O,-5.562
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(F)c2)CCCCOCC(O)C1O,-6.347
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccc(F)c2)CCCCOCC(O)C1O,-5.893
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2)CCCCOCC(O)C1O,-6.509
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2)CCCCOCC(O)C1O,-6.036
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2F)CCCCOCC(O)C1O,-6.194
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2ccccc2F)CCCCOCC(O)C1O,-5.788
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccs2)CCCCOCC(O)C1O,-6.796
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)/C=C/c2cccs2)CCCCOCC(O)C1O,-6.187
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)CN(C)CCc2ccccn2)CCCCOCC(O)C1O,-6.377
COC1CN(C(C)=O)CC(CC(C)C)N(C(=O)CN2CCN(c3ccccc3)CC2)CCCCOCC(O)C1O,-6.62
COC1CN(C(C)=O)CCCN(C(=O)c2cc(C(C)C)no2)CCCCOCC(O)C1O,-7.222
COC1CN(C(C)=O)CCCN(C(=O)c2cc(CC(C)C)nn2C)CCCCOCC(O)C1O,-6.721
COC1CN(C(C)=O)CCCN(C(=O)c2ccc(C)[nH]c2=O)CCCCOCC(O)C1O,-7.222
COC1CN(C(C)=O)CCCN(C(=O)c2ccc3c(c2)OCO3)CCCCOCC(O)C1O,-6.959
COC1CN(C(C)=O)CCCN(C(=O)c2cccc(C)n2)CCCCOCC(O)C1O,-6.77
COC1CN(C(C)=O)CCCN(C(=O)c2cccc(Cl)c2)CCCCOCC(O)C1O,-6.699
COC1CN(C(C)=O)CCCN(C(=O)c2ccccn2)CCCCOCC(O)C1O,-6.31
COC1CN(C(C)=O)CCCN(C(=O)c2ccncc2)CCCCOCC(O)C1O,-7.097
COC1CN(C(C)=O)CCCN(C(=O)c2ccnn2C(F)F)CCCCOCC(O)C1O,-7.046
COC1CN(C(C)=O)CCCN(C(=O)c2ccnnc2)CCCCOCC(O)C1O,-7.699
COC1CN(C(C)=O)CCCN(C(=O)c2cnc(N(C)C)nc2)CCCCOCC(O)C1O,-7.097
COC1CN(C(C)=O)CCCN(C(=O)c2cnccn2)CCCCOCC(O)C1O,-6.409
COC1CN(C(C)=O)CCCN(C(=O)c2cncnc2)CCCCOCC(O)C1O,-6.602
COC1CN(C(C)=O)CCCN(C(=O)c2cncs2)CCCCOCC(O)C1O,-7.398
COC1CN(C(C)=O)CCCN(C(=O)c2cnn(C)c2)CCCCOCC(O)C1O,-6.921
COC1CN(C(C)=O)CCCN(C(=O)c2ncccc2O)CCCCOCC(O)C1O,-6.638
COC1CN(C(C)=O)CCCN(C(=O)c2sc(C)nc2C)CCCCOCC(O)C1O,-6.959
COC1CN(C(C)=O)CCCN(C(=O)Cc2c[nH]c3ccccc23)CCCCOCC(O)C1O,-6.921
COC1CN(C(C)=O)CCCN(C(=O)Cc2cccnc2)CCCCOCC(O)C1O,-6.086
COC1CN(C(C)=O)CCCN(C(=O)CCN(C)Cc2cccnc2)CCCCOCC(O)C1O,-6.77
COC1CN(C(C)=O)CCCN(CC(=O)N2CCCc3ccccc32)CCCCOCC(O)C1O,-6.569
COC1CN(C(C)=O)CCCN(CC(=O)N2CCN(c3ccccc3F)CC2)CCCCOCC(O)C1O,-6.678
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cc(C)ccc2F)CCCCOCC(O)C1O,-7.046
COC1CN(C(C)=O)CCCN(CC(=O)Nc2ccc(F)c(Cl)c2)CCCCOCC(O)C1O,-7.398
COC1CN(C(C)=O)CCCN(CC(=O)Nc2ccc(F)cc2)CCCCOCC(O)C1O,-6.678
COC1CN(C(C)=O)CCCN(CC(=O)Nc2ccc3c(c2)OCO3)CCCCOCC(O)C1O,-6.432
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cccc(C(C)=O)c2)CCCCOCC(O)C1O,-7.301
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cccc(C(F)(F)F)c2)CCCCOCC(O)C1O,-6.585
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cccc(F)c2)CCCCOCC(O)C1O,-7.301
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cccc(F)c2C)CCCCOCC(O)C1O,-6.824
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cccc(NC(C)=O)c2)CCCCOCC(O)C1O,-7.046
COC1CN(C(C)=O)CCCN(CC(=O)Nc2ccccc2)CCCCOCC(O)C1O,-7.0
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cccnc2Cl)CCCCOCC(O)C1O,-8.0
COC1CN(C(C)=O)CCCN(CC(=O)Nc2cn(C)nc2C)CCCCOCC(O)C1O,-6.886
COC1CN(C(C)=O)CCCN(CC(=O)Nc2nc(C)c(C(=O)N(C)C)s2)CCCCOCC(O)C1O,-7.398
COC1CN(C(C)=O)CCCN(CC(=O)Nc2nc3c(s2)CCCC3)CCCCOCC(O)C1O,-6.319
COC1CN(C(C)=O)CCCN(CC(=O)Nc2nonc2C)CCCCOCC(O)C1O,-7.155
COC1CN(C(C)=O)CCCN(Cc2ccc(F)cn2)CCCCOCC(O)C1O,-6.086
COC1CN(C(C)=O)CCCN(Cc2ccc3ncccc3c2)CCCCOCC(O)C1O,-6.585
COC1CN(C(C)=O)CCCN(Cc2ncccc2C)CCCCOCC(O)C1O,-6.745
COC1CN(C(C)=O)CCCN(S(=O)(=O)c2cccc(F)c2)CCCCOCC(O)C1O,-7.155
COc1ncc(-c2ccc3c(c2)CNCCCCCCCN3C(=O)c2ccncc2)cn1,-5.516
COc1ncccc1C(=O)N1CCC2(CCCCc3ccccc3OCC(C)NC2=O)CC1,-5.03
COc1ncccc1C(=O)N1CCC2(CCCCc3ccccc3OCCOC2=O)CC1,-5.678
COc1ncccc1C(=O)N1CCCCC2(COc3cccnc3)CCN(CC2)C(=O)c2ccccc2OCC1,-5.914
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccc(Cl)cc2Cl)C(CC(C)C)C1,-5.453
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccc(F)cc2Cl)C(CC(C)C)C1,-5.815
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccc(OC)c(OC)c2)C(CC(C)C)C1,-7.155
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccc3c(c2)OCO3)C(CC(C)C)C1,-6.721
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(Br)c2)C(CC(C)C)C1,-5.759
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(C(F)(F)F)c2)C(CC(C)C)C1,-5.62
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(C)c2)C(CC(C)C)C1,-6.036
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(F)c2)C(CC(C)C)C1,-6.319
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccccc2)C(CC(C)C)C1,-6.409
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccccc2F)C(CC(C)C)C1,-6.222
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccs2)C(CC(C)C)C1,-6.721
COCC(=O)N1CCC2(CCCCc3ccccc3OCC(C)NC2=O)CC1,-5.265
COCC(=O)N1CCCCC2(COC)CCN(CC2)C(=O)c2ccccc2OCC1,-6.194
COCC(=O)N1CCCCCCCNCc2cc(-c3c(C)noc3C)ccc21,-5.151
COCC(=O)N1CCCCCCCNCc2cc(-c3cccc(C(N)=O)c3)ccc21,-8.0
COCC(=O)N1CCCCCCCNCc2cc(-c3ccncc3)ccc21,-5.524
COCC(=O)N1CCCCCCCNCc2cc(-c3cnc(OC)nc3)ccc21,-5.638
COCC(=O)N1CCCCCCCNCc2cc(-c3cncc4ccccc34)ccc21,-4.997
COCC(=O)N1CCCCCCCNCc2cc(-c3cncnc3)ccc21,-6.167
COCC(=O)N1CCCCCCCNCc2cc(N(C)CCc3ccccc3)ccc21,-5.001
COCC(=O)N1CCCCCCCNCc2cc(Nc3cncc(C)c3)ccc21,-6.745
COCC(=O)N1CCCCCCCNCc2cc(NCC3CCOCC3)ccc21,-6.585
COCC(=O)N1CCCCCCCNCc2cc(NCCc3ccc(F)cc3)ccc21,-5.772
COCC(=O)N1CCCN(Cc2ccc(Cl)cc2)CCCN(C(=O)c2cn(C)c3ccccc23)Cc2ccccc21,-6.337
COCC(=O)N1CCCN(Cc2ccc(Cl)cc2)CCCN(C(=O)Cc2cccnc2)Cc2ccccc21,-4.865
COCC(=O)N1CCCN(Cc2ccc(Cl)cc2)CCCN(C(=O)Cn2nc3ccccc3n2)Cc2ccccc21,-5.928
COCC12CCCCN(C(=O)C(C)C)CCOc3ccccc3C(=O)N(CC1)CC2,-5.005
COCC12CCCCN(C(=O)c3cc(C)n(C)n3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.569
COCC12CCCCN(C(=O)c3cc(C)n[nH]3)CCOc3ccccc3C(=O)N(CC1)CC2,-6.959
COCC12CCCCN(C(=O)c3cc(F)cc(F)c3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.106
COCC12CCCCN(C(=O)c3cc(OC)ccn3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.526
COCC12CCCCN(C(=O)c3cc(S(N)(=O)=O)ccc3OC)CCOc3ccccc3C(=O)N(CC1)CC2,-7.398
COCC12CCCCN(C(=O)C3CC3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.255
COCC12CCCCN(C(=O)c3cc4ccccc4[nH]3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.442
COCC12CCCCN(C(=O)C3Cc4ccccc4C3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.115
