 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.18953600E+02  0.60748463E+05  0.60748463E+05  0.60748463E+05  0.00000000E+00  0.13583769E+05  0.19210351E+05
  0.18958000E+02  0.59224023E+05  0.59224023E+05  0.59224023E+05  0.00000000E+00  0.13586923E+05  0.19214810E+05
  0.18962500E+02  0.59238081E+05  0.59238081E+05  0.59238081E+05  0.00000000E+00  0.13590148E+05  0.19219371E+05
  0.18966900E+02  0.59251826E+05  0.59251826E+05  0.59251826E+05  0.00000000E+00  0.13593301E+05  0.19223831E+05
  0.18971400E+02  0.59265884E+05  0.59265884E+05  0.59265884E+05  0.00000000E+00  0.13596526E+05  0.19228392E+05
  0.18975800E+02  0.59279629E+05  0.59279629E+05  0.59279629E+05  0.00000000E+00  0.13599680E+05  0.19232851E+05
  0.18980300E+02  0.59293687E+05  0.59293687E+05  0.59293687E+05  0.00000000E+00  0.13602905E+05  0.19237412E+05
  0.18984700E+02  0.59307432E+05  0.59307432E+05  0.59307432E+05  0.00000000E+00  0.13606058E+05  0.19241872E+05
  0.18989200E+02  0.59321490E+05  0.59321490E+05  0.59321490E+05  0.00000000E+00  0.13609283E+05  0.19246433E+05
  0.18993600E+02  0.59335236E+05  0.59335236E+05  0.59335236E+05  0.00000000E+00  0.13612437E+05  0.19250893E+05
  0.18998100E+02  0.59349293E+05  0.59349293E+05  0.59349293E+05  0.00000000E+00  0.13615662E+05  0.19255453E+05
  0.19002600E+02  0.59363351E+05  0.59363351E+05  0.59363351E+05  0.00000000E+00  0.13618887E+05  0.19260014E+05
  0.19007000E+02  0.59377097E+05  0.59377097E+05  0.57793422E+05  0.00000000E+00  0.13622040E+05  0.19264474E+05
  0.19011500E+02  0.57807105E+05  0.57807105E+05  0.57807105E+05  0.00000000E+00  0.13625265E+05  0.19269035E+05
  0.19015900E+02  0.57820484E+05  0.57820484E+05  0.57820484E+05  0.00000000E+00  0.13628419E+05  0.19273495E+05
  0.19020400E+02  0.57834167E+05  0.57834167E+05  0.57834167E+05  0.00000000E+00  0.13631644E+05  0.19278056E+05
  0.19024800E+02  0.57847545E+05  0.57847545E+05  0.57847545E+05  0.00000000E+00  0.13634797E+05  0.19282515E+05
  0.19029300E+02  0.57861228E+05  0.57861228E+05  0.57861228E+05  0.00000000E+00  0.13638022E+05  0.19287076E+05
  0.19033700E+02  0.57874607E+05  0.57874607E+05  0.57874607E+05  0.00000000E+00  0.13641176E+05  0.19291536E+05
  0.19038200E+02  0.57888290E+05  0.57888290E+05  0.57888290E+05  0.00000000E+00  0.13644401E+05  0.19296097E+05
  0.19042600E+02  0.57901669E+05  0.57901669E+05  0.57901669E+05  0.00000000E+00  0.13647554E+05  0.19300556E+05
  0.19047100E+02  0.57915352E+05  0.57915352E+05  0.57915352E+05  0.00000000E+00  0.13650779E+05  0.19305117E+05
  0.19051600E+02  0.57929035E+05  0.57929035E+05  0.57929035E+05  0.00000000E+00  0.13654004E+05  0.19309678E+05
  0.19056000E+02  0.57942413E+05  0.57942413E+05  0.57942413E+05  0.00000000E+00  0.13657158E+05  0.19314138E+05
  0.19060500E+02  0.57956096E+05  0.57956096E+05  0.57956096E+05  0.00000000E+00  0.13660383E+05  0.19318699E+05
  0.19064900E+02  0.57969475E+05  0.57969475E+05  0.56336203E+05  0.00000000E+00  0.13663536E+05  0.19323158E+05
  0.19069400E+02  0.56349501E+05  0.56349501E+05  0.56349501E+05  0.00000000E+00  0.13666761E+05  0.19327719E+05
  0.19073800E+02  0.56362503E+05  0.56362503E+05  0.56362503E+05  0.00000000E+00  0.13669915E+05  0.19332179E+05
  0.19078300E+02  0.56375800E+05  0.56375800E+05  0.56375800E+05  0.00000000E+00  0.13673140E+05  0.19336740E+05
  0.19082700E+02  0.56388802E+05  0.56388802E+05  0.56388802E+05  0.00000000E+00  0.13676293E+05  0.19341199E+05
  0.19087200E+02  0.56402099E+05  0.56402099E+05  0.56402099E+05  0.00000000E+00  0.13679518E+05  0.19345760E+05
  0.19091600E+02  0.56415101E+05  0.56415101E+05  0.56415101E+05  0.00000000E+00  0.13682672E+05  0.19350220E+05
  0.19096100E+02  0.56428398E+05  0.56428398E+05  0.56428398E+05  0.00000000E+00  0.13685897E+05  0.19354781E+05
  0.19100600E+02  0.56441696E+05  0.56441696E+05  0.56441696E+05  0.00000000E+00  0.13689122E+05  0.19359342E+05
  0.19105000E+02  0.56454698E+05  0.56454698E+05  0.56454698E+05  0.00000000E+00  0.13692275E+05  0.19363802E+05
  0.19109500E+02  0.56467995E+05  0.56467995E+05  0.56467995E+05  0.00000000E+00  0.13695500E+05  0.19368363E+05
  0.19113900E+02  0.56480997E+05  0.56480997E+05  0.56480997E+05  0.00000000E+00  0.13698654E+05  0.19372822E+05
  0.19118400E+02  0.56494294E+05  0.56494294E+05  0.56494294E+05  0.00000000E+00  0.13701879E+05  0.19377383E+05
  0.19122800E+02  0.56507296E+05  0.56507296E+05  0.56507296E+05  0.00000000E+00  0.13705032E+05  0.19381843E+05
  0.19127300E+02  0.56520594E+05  0.56520594E+05  0.56520594E+05  0.00000000E+00  0.13708257E+05  0.19386404E+05
  0.19131700E+02  0.56533595E+05  0.56533595E+05  0.54845644E+05  0.00000000E+00  0.13711411E+05  0.19390863E+05
  0.19136200E+02  0.54858544E+05  0.54858544E+05  0.54858544E+05  0.00000000E+00  0.13714636E+05  0.19395424E+05
  0.19140600E+02  0.54871158E+05  0.54871158E+05  0.54871158E+05  0.00000000E+00  0.13717789E+05  0.19399884E+05
  0.19145100E+02  0.54884058E+05  0.54884058E+05  0.54884058E+05  0.00000000E+00  0.13721014E+05  0.19404445E+05
  0.19149600E+02  0.54896958E+05  0.54896958E+05  0.54896958E+05  0.00000000E+00  0.13724240E+05  0.19409006E+05
  0.19154000E+02  0.54909572E+05  0.54909572E+05  0.54909572E+05  0.00000000E+00  0.13727393E+05  0.19413465E+05
  0.19158500E+02  0.54922472E+05  0.54922472E+05  0.54922472E+05  0.00000000E+00  0.13730618E+05  0.19418026E+05
  0.19162900E+02  0.54935086E+05  0.54935086E+05  0.54935086E+05  0.00000000E+00  0.13733771E+05  0.19422486E+05
  0.19167400E+02  0.54947986E+05  0.54947986E+05  0.54947986E+05  0.00000000E+00  0.13736997E+05  0.19427047E+05
  0.19171800E+02  0.54960600E+05  0.54960600E+05  0.54960600E+05  0.00000000E+00  0.13740150E+05  0.19431506E+05
  0.19176300E+02  0.54973500E+05  0.54973500E+05  0.54973500E+05  0.00000000E+00  0.13743375E+05  0.19436067E+05
  0.19180700E+02  0.54986114E+05  0.54986114E+05  0.54986114E+05  0.00000000E+00  0.13746528E+05  0.19440527E+05
  0.19185200E+02  0.54999014E+05  0.54999014E+05  0.54999014E+05  0.00000000E+00  0.13749754E+05  0.19445088E+05
  0.19189600E+02  0.55011628E+05  0.55011628E+05  0.55011628E+05  0.00000000E+00  0.13752907E+05  0.19449548E+05
  0.19194100E+02  0.55024528E+05  0.55024528E+05  0.55024528E+05  0.00000000E+00  0.13756132E+05  0.19454109E+05
  0.19198500E+02  0.55037142E+05  0.55037142E+05  0.55037142E+05  0.00000000E+00  0.13759285E+05  0.19458568E+05
  0.19203000E+02  0.55050042E+05  0.55050042E+05  0.55050042E+05  0.00000000E+00  0.13762511E+05  0.19463129E+05
  0.19207500E+02  0.55062943E+05  0.55062943E+05  0.53314465E+05  0.00000000E+00  0.13765736E+05  0.19467690E+05
  0.19211900E+02  0.53326678E+05  0.53326678E+05  0.53326678E+05  0.00000000E+00  0.13768889E+05  0.19472150E+05
  0.19216400E+02  0.53339169E+05  0.53339169E+05  0.53339169E+05  0.00000000E+00  0.13772114E+05  0.19476711E+05
  0.19220800E+02  0.53351382E+05  0.53351382E+05  0.53351382E+05  0.00000000E+00  0.13775268E+05  0.19481170E+05
  0.19225300E+02  0.53363873E+05  0.53363873E+05  0.53363873E+05  0.00000000E+00  0.13778493E+05  0.19485731E+05
  0.19229700E+02  0.53376086E+05  0.53376086E+05  0.53376086E+05  0.00000000E+00  0.13781646E+05  0.19490191E+05
  0.19234200E+02  0.53388576E+05  0.53388576E+05  0.53388576E+05  0.00000000E+00  0.13784871E+05  0.19494752E+05
  0.19238600E+02  0.53400790E+05  0.53400790E+05  0.53400790E+05  0.00000000E+00  0.13788025E+05  0.19499211E+05
  0.19243100E+02  0.53413280E+05  0.53413280E+05  0.53413280E+05  0.00000000E+00  0.13791250E+05  0.19503772E+05
  0.19247500E+02  0.53425493E+05  0.53425493E+05  0.53425493E+05  0.00000000E+00  0.13794403E+05  0.19508232E+05
  0.19252000E+02  0.53437984E+05  0.53437984E+05  0.53437984E+05  0.00000000E+00  0.13797628E+05  0.19512793E+05
  0.19256500E+02  0.53450475E+05  0.53450475E+05  0.53450475E+05  0.00000000E+00  0.13800853E+05  0.19517354E+05
  0.19260900E+02  0.53462688E+05  0.53462688E+05  0.53462688E+05  0.00000000E+00  0.13804007E+05  0.19521813E+05
  0.19265400E+02  0.53475179E+05  0.53475179E+05  0.53475179E+05  0.00000000E+00  0.13807232E+05  0.19526374E+05
  0.19269800E+02  0.53487392E+05  0.53487392E+05  0.53487392E+05  0.00000000E+00  0.13810385E+05  0.19530834E+05
  0.19274300E+02  0.53499882E+05  0.53499882E+05  0.53499882E+05  0.00000000E+00  0.13813610E+05  0.19535395E+05
  0.19278700E+02  0.53512096E+05  0.53512096E+05  0.53512096E+05  0.00000000E+00  0.13816764E+05  0.19539855E+05
  0.19283200E+02  0.53524586E+05  0.53524586E+05  0.53524586E+05  0.00000000E+00  0.13819989E+05  0.19544416E+05
  0.19287600E+02  0.53536799E+05  0.53536799E+05  0.53536799E+05  0.00000000E+00  0.13823142E+05  0.19548875E+05
  0.19292100E+02  0.53549290E+05  0.53549290E+05  0.53549290E+05  0.00000000E+00  0.13826367E+05  0.19553436E+05
  0.19296500E+02  0.51745328E+05  0.51745328E+05  0.51745328E+05  0.00000000E+00  0.13829521E+05  0.19557896E+05
  0.19301000E+02  0.51757395E+05  0.51757395E+05  0.51757395E+05  0.00000000E+00  0.13832746E+05  0.19562457E+05
  0.19305500E+02  0.51769462E+05  0.51769462E+05  0.51769462E+05  0.00000000E+00  0.13835971E+05  0.19567018E+05
  0.19309900E+02  0.51781261E+05  0.51781261E+05  0.51781261E+05  0.00000000E+00  0.13839124E+05  0.19571477E+05
  0.19314400E+02  0.51793329E+05  0.51793329E+05  0.51793329E+05  0.00000000E+00  0.13842349E+05  0.19576038E+05
  0.19318800E+02  0.51805128E+05  0.51805128E+05  0.51805128E+05  0.00000000E+00  0.13845503E+05  0.19580498E+05
  0.19323300E+02  0.51817195E+05  0.51817195E+05  0.51817195E+05  0.00000000E+00  0.13848728E+05  0.19585059E+05
  0.19327700E+02  0.51828994E+05  0.51828994E+05  0.51828994E+05  0.00000000E+00  0.13851881E+05  0.19589518E+05
  0.19332200E+02  0.51841061E+05  0.51841061E+05  0.51841061E+05  0.00000000E+00  0.13855106E+05  0.19594079E+05
  0.19336600E+02  0.51852860E+05  0.51852860E+05  0.51852860E+05  0.00000000E+00  0.13858260E+05  0.19598539E+05
  0.19341100E+02  0.51864927E+05  0.51864927E+05  0.51864927E+05  0.00000000E+00  0.13861485E+05  0.19603100E+05
  0.19345500E+02  0.51876726E+05  0.51876726E+05  0.51876726E+05  0.00000000E+00  0.13864638E+05  0.19607559E+05
  0.19350000E+02  0.51888793E+05  0.51888793E+05  0.51888793E+05  0.00000000E+00  0.13867863E+05  0.19612120E+05
  0.19354500E+02  0.51900860E+05  0.51900860E+05  0.51900860E+05  0.00000000E+00  0.13871088E+05  0.19616681E+05
  0.19358900E+02  0.51912659E+05  0.51912659E+05  0.51912659E+05  0.00000000E+00  0.13874242E+05  0.19621141E+05
  0.19363400E+02  0.51924727E+05  0.51924727E+05  0.51924727E+05  0.00000000E+00  0.13877467E+05  0.19625702E+05
  0.19367800E+02  0.51936526E+05  0.51936526E+05  0.51936526E+05  0.00000000E+00  0.13880620E+05  0.19630162E+05
  0.19372300E+02  0.51948593E+05  0.51948593E+05  0.51948593E+05  0.00000000E+00  0.13883845E+05  0.19634722E+05
  0.19376700E+02  0.51960392E+05  0.51960392E+05  0.51960392E+05  0.00000000E+00  0.13886999E+05  0.19639182E+05
  0.19381200E+02  0.51972459E+05  0.51972459E+05  0.51972459E+05  0.00000000E+00  0.13890224E+05  0.19643743E+05
  0.19385600E+02  0.51984258E+05  0.51984258E+05  0.51984258E+05  0.00000000E+00  0.13893377E+05  0.19648203E+05
  0.19390100E+02  0.51996325E+05  0.51996325E+05  0.51996325E+05  0.00000000E+00  0.13896602E+05  0.19652764E+05
  0.19394500E+02  0.52008124E+05  0.52008124E+05  0.50116282E+05  0.00000000E+00  0.13899756E+05  0.19657223E+05
  0.19399000E+02  0.50127911E+05  0.50127911E+05  0.50127911E+05  0.00000000E+00  0.13902981E+05  0.19661784E+05
  0.19403500E+02  0.50139539E+05  0.50139539E+05  0.50139539E+05  0.00000000E+00  0.13906206E+05  0.19666345E+05
  0.19407900E+02  0.50150909E+05  0.50150909E+05  0.50150909E+05  0.00000000E+00  0.13909359E+05  0.19670805E+05
  0.19412400E+02  0.50162537E+05  0.50162537E+05  0.50162537E+05  0.00000000E+00  0.13912584E+05  0.19675366E+05
  0.19416800E+02  0.50173907E+05  0.50173907E+05  0.50173907E+05  0.00000000E+00  0.13915738E+05  0.19679825E+05
  0.19421300E+02  0.50185535E+05  0.50185535E+05  0.50185535E+05  0.00000000E+00  0.13918963E+05  0.19684386E+05
  0.19425700E+02  0.50196905E+05  0.50196905E+05  0.50196905E+05  0.00000000E+00  0.13922116E+05  0.19688846E+05
  0.19430200E+02  0.50208533E+05  0.50208533E+05  0.50208533E+05  0.00000000E+00  0.13925341E+05  0.19693407E+05
  0.19434600E+02  0.50219903E+05  0.50219903E+05  0.50219903E+05  0.00000000E+00  0.13928495E+05  0.19697866E+05
  0.19439100E+02  0.50231531E+05  0.50231531E+05  0.50231531E+05  0.00000000E+00  0.13931720E+05  0.19702427E+05
  0.19443500E+02  0.50242901E+05  0.50242901E+05  0.50242901E+05  0.00000000E+00  0.13934873E+05  0.19706887E+05
  0.19448000E+02  0.50254529E+05  0.50254529E+05  0.50254529E+05  0.00000000E+00  0.13938099E+05  0.19711448E+05
  0.19452500E+02  0.50266157E+05  0.50266157E+05  0.50266157E+05  0.00000000E+00  0.13941324E+05  0.19716009E+05
  0.19456900E+02  0.50277527E+05  0.50277527E+05  0.50277527E+05  0.00000000E+00  0.13944477E+05  0.19720468E+05
  0.19461400E+02  0.50289155E+05  0.50289155E+05  0.50289155E+05  0.00000000E+00  0.13947702E+05  0.19725029E+05
  0.19465800E+02  0.50300525E+05  0.50300525E+05  0.50300525E+05  0.00000000E+00  0.13950856E+05  0.19729489E+05
  0.19470300E+02  0.50312153E+05  0.50312153E+05  0.50312153E+05  0.00000000E+00  0.13954081E+05  0.19734050E+05
  0.19474700E+02  0.50323523E+05  0.50323523E+05  0.50323523E+05  0.00000000E+00  0.13957234E+05  0.19738510E+05
  0.19479200E+02  0.50335151E+05  0.50335151E+05  0.50335151E+05  0.00000000E+00  0.13960459E+05  0.13960459E+05
  0.19483600E+02  0.50346521E+05  0.50346521E+05  0.50346521E+05  0.00000000E+00  0.13963613E+05  0.13963613E+05
  0.19488100E+02  0.50358149E+05  0.50358149E+05  0.50358149E+05  0.00000000E+00  0.13966838E+05  0.13966838E+05
  0.19492500E+02  0.50369519E+05  0.50369519E+05  0.50369519E+05  0.00000000E+00  0.13969991E+05  0.13969991E+05
  0.19497000E+02  0.50381147E+05  0.50381147E+05  0.50381147E+05  0.00000000E+00  0.13973216E+05  0.13973216E+05
  0.19501400E+02  0.50392517E+05  0.50392517E+05  0.50392517E+05  0.00000000E+00  0.13976370E+05  0.13976370E+05
  0.19505900E+02  0.50404145E+05  0.50404145E+05  0.50404145E+05  0.00000000E+00  0.13979595E+05  0.13979595E+05
  0.19510400E+02  0.50415773E+05  0.50415773E+05  0.48437908E+05  0.00000000E+00  0.13982820E+05  0.13982820E+05
  0.19514800E+02  0.48448832E+05  0.48448832E+05  0.48448832E+05  0.00000000E+00  0.13985973E+05  0.13985973E+05
  0.19519300E+02  0.48460004E+05  0.48460004E+05  0.48460004E+05  0.00000000E+00  0.13989198E+05  0.13989198E+05
  0.19523700E+02  0.48470928E+05  0.48470928E+05  0.48470928E+05  0.00000000E+00  0.13992352E+05  0.13992352E+05
  0.19528200E+02  0.48482100E+05  0.48482100E+05  0.48482100E+05  0.00000000E+00  0.13995577E+05  0.13995577E+05
  0.19532600E+02  0.48493024E+05  0.48493024E+05  0.48493024E+05  0.00000000E+00  0.13998730E+05  0.13998730E+05
  0.19537100E+02  0.48504196E+05  0.48504196E+05  0.48504196E+05  0.00000000E+00  0.14001955E+05  0.14001955E+05
  0.19541500E+02  0.48515119E+05  0.48515119E+05  0.48515119E+05  0.00000000E+00  0.14005109E+05  0.14005109E+05
  0.19546000E+02  0.48526291E+05  0.48526291E+05  0.48526291E+05  0.00000000E+00  0.14008334E+05  0.14008334E+05
  0.19550400E+02  0.48537215E+05  0.48537215E+05  0.48537215E+05  0.00000000E+00  0.14011487E+05  0.14011487E+05
  0.19554900E+02  0.48548387E+05  0.48548387E+05  0.48548387E+05  0.00000000E+00  0.14014712E+05  0.14014712E+05
  0.19559400E+02  0.48559559E+05  0.48559559E+05  0.48559559E+05  0.00000000E+00  0.14017937E+05  0.14017937E+05
  0.19563800E+02  0.48570483E+05  0.48570483E+05  0.48570483E+05  0.00000000E+00  0.14021091E+05  0.14021091E+05
  0.19568300E+02  0.48581655E+05  0.48581655E+05  0.48581655E+05  0.00000000E+00  0.14024316E+05  0.14024316E+05
  0.19572700E+02  0.48592579E+05  0.48592579E+05  0.48592579E+05  0.00000000E+00  0.14027469E+05  0.14027469E+05
  0.19577200E+02  0.48603751E+05  0.48603751E+05  0.48603751E+05  0.00000000E+00  0.14030694E+05  0.14030694E+05
  0.19581600E+02  0.48614674E+05  0.48614674E+05  0.48614674E+05  0.00000000E+00  0.14033848E+05  0.14033848E+05
  0.19586100E+02  0.48625846E+05  0.48625846E+05  0.48625846E+05  0.00000000E+00  0.14037073E+05  0.14037073E+05
  0.19590500E+02  0.48636770E+05  0.48636770E+05  0.48636770E+05  0.00000000E+00  0.14040226E+05  0.14040226E+05
  0.19595000E+02  0.48647942E+05  0.48647942E+05  0.48647942E+05  0.00000000E+00  0.14043451E+05  0.14043451E+05
  0.19599400E+02  0.48658866E+05  0.48658866E+05  0.48658866E+05  0.00000000E+00  0.14046605E+05  0.14046605E+05
  0.19603900E+02  0.48670038E+05  0.48670038E+05  0.48670038E+05  0.00000000E+00  0.14049830E+05  0.14049830E+05
  0.19608400E+02  0.48681210E+05  0.48681210E+05  0.48681210E+05  0.00000000E+00  0.14053055E+05  0.14053055E+05
  0.19612800E+02  0.48692134E+05  0.48692134E+05  0.48692134E+05  0.00000000E+00  0.14056208E+05  0.14056208E+05
  0.19617300E+02  0.48703306E+05  0.48703306E+05  0.48703306E+05  0.00000000E+00  0.14059433E+05  0.14059433E+05
  0.19621700E+02  0.48714230E+05  0.48714230E+05  0.48714230E+05  0.00000000E+00  0.14062587E+05  0.14062587E+05
  0.19626200E+02  0.48725402E+05  0.48725402E+05  0.48725402E+05  0.00000000E+00  0.14065812E+05  0.14065812E+05
  0.19630600E+02  0.48736325E+05  0.48736325E+05  0.48736325E+05  0.00000000E+00  0.14068965E+05  0.14068965E+05
  0.19635100E+02  0.48747497E+05  0.48747497E+05  0.48747497E+05  0.00000000E+00  0.14072190E+05  0.14072190E+05
  0.19639500E+02  0.48758421E+05  0.48758421E+05  0.48758421E+05  0.00000000E+00  0.14075344E+05  0.14075344E+05
  0.19644000E+02  0.48769593E+05  0.48769593E+05  0.48769593E+05  0.00000000E+00  0.14078569E+05  0.14078569E+05
  0.19648400E+02  0.46703789E+05  0.46703789E+05  0.46703789E+05  0.00000000E+00  0.14081722E+05  0.14081722E+05
  0.19652900E+02  0.46714486E+05  0.46714486E+05  0.46714486E+05  0.00000000E+00  0.14084947E+05  0.14084947E+05
  0.19657400E+02  0.46725182E+05  0.46725182E+05  0.46725182E+05  0.00000000E+00  0.14088172E+05  0.14088172E+05
  0.19661800E+02  0.46735641E+05  0.46735641E+05  0.46735641E+05  0.00000000E+00  0.14091326E+05  0.14091326E+05
  0.19666300E+02  0.46746337E+05  0.46746337E+05  0.46746337E+05  0.00000000E+00  0.14094551E+05  0.14094551E+05
  0.19670700E+02  0.46756796E+05  0.46756796E+05  0.46756796E+05  0.00000000E+00  0.14097704E+05  0.14097704E+05
  0.19675200E+02  0.46767492E+05  0.46767492E+05  0.46767492E+05  0.00000000E+00  0.14100929E+05  0.14100929E+05
  0.19679600E+02  0.46777951E+05  0.46777951E+05  0.46777951E+05  0.00000000E+00  0.14104083E+05  0.14104083E+05
  0.19684100E+02  0.46788647E+05  0.46788647E+05  0.46788647E+05  0.00000000E+00  0.14107308E+05  0.14107308E+05
  0.19688500E+02  0.46799106E+05  0.46799106E+05  0.46799106E+05  0.00000000E+00  0.14110461E+05  0.14110461E+05
  0.19693000E+02  0.46809802E+05  0.46809802E+05  0.46809802E+05  0.00000000E+00  0.14113686E+05  0.14113686E+05
  0.19697400E+02  0.46820261E+05  0.46820261E+05  0.46820261E+05  0.00000000E+00  0.14116840E+05  0.14116840E+05
  0.19701900E+02  0.46830957E+05  0.46830957E+05  0.46830957E+05  0.00000000E+00  0.14120065E+05  0.14120065E+05
  0.19706400E+02  0.46841654E+05  0.46841654E+05  0.46841654E+05  0.00000000E+00  0.14123290E+05  0.14123290E+05
  0.19710800E+02  0.46852112E+05  0.46852112E+05  0.46852112E+05  0.00000000E+00  0.14126443E+05  0.14126443E+05
  0.19715300E+02  0.46862809E+05  0.46862809E+05  0.46862809E+05  0.00000000E+00  0.14129669E+05  0.14129669E+05
  0.19719700E+02  0.46873268E+05  0.46873268E+05  0.46873268E+05  0.00000000E+00  0.14132822E+05  0.14132822E+05
  0.19724200E+02  0.46883964E+05  0.46883964E+05  0.46883964E+05  0.00000000E+00  0.14136047E+05  0.14136047E+05
  0.19728600E+02  0.46894423E+05  0.46894423E+05  0.46894423E+05  0.00000000E+00  0.14139200E+05  0.14139200E+05
  0.19733100E+02  0.46905119E+05  0.46905119E+05  0.46905119E+05  0.00000000E+00  0.14142426E+05  0.14142426E+05
  0.19737500E+02  0.46915578E+05  0.46915578E+05  0.46915578E+05  0.00000000E+00  0.14145579E+05  0.14145579E+05
  0.19742000E+02  0.46926274E+05  0.46926274E+05  0.46926274E+05  0.00000000E+00  0.14148804E+05  0.14148804E+05
  0.19746400E+02  0.46936733E+05  0.46936733E+05  0.46936733E+05  0.00000000E+00  0.14151957E+05  0.14151957E+05
  0.19750900E+02  0.46947429E+05  0.46947429E+05  0.46947429E+05  0.00000000E+00  0.14155183E+05  0.14155183E+05
  0.19755400E+02  0.46958126E+05  0.46958126E+05  0.46958126E+05  0.00000000E+00  0.14158408E+05  0.14158408E+05
  0.19759800E+02  0.46968584E+05  0.46968584E+05  0.46968584E+05  0.00000000E+00  0.14161561E+05  0.14161561E+05
